ann_id,image_id,filename,label,category_id,condition,ground_truth,prediction,confidence,response,explanation
378,20,020.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material arranged in a star-shaped pattern with no visible nuclear membrane, which is diagnostic of a mitotic figure.","The cell clearly exhibits condensed, irregular chromosomal material arranged in a star-shaped pattern with no visible nuclear membrane, which is diagnostic of a mitotic figure."
378,20,020.tiff,hard_negative,2,mask,0,0,90,"No, 90% confidence. The highlighted nucleus does not exhibit the characteristic chromosomal condensation or star-shaped/V-shaped configurations of a mitotic figure, but rather appears to be a hyperchromatic, round nucleus with a visible nuclear envelope.","The highlighted nucleus does not exhibit the characteristic chromosomal condensation or star-shaped/V-shaped configurations of a mitotic figure, but rather appears to be a hyperchromatic, round nucleus with a visible nuclear envelope."
379,20,020.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center displays characteristic dark, condensed, and angular chromosomal material consistent with the prometaphase or metaphase stage of mitosis, lacking a defined nuclear membrane.","The cell at the center displays characteristic dark, condensed, and angular chromosomal material consistent with the prometaphase or metaphase stage of mitosis, lacking a defined nuclear membrane."
379,20,020.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell clearly displays condensed, irregular chromosomal material characteristic of the metaphase stage of mitosis, with no visible nuclear membrane.","The cell clearly displays condensed, irregular chromosomal material characteristic of the metaphase stage of mitosis, with no visible nuclear membrane."
379,20,020.tiff,hard_negative,2,mask,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal arms without a visible nuclear membrane, which are classic morphological features of a cell in the metaphase stage of mitosis.","The cell clearly exhibits condensed, irregular chromosomal arms without a visible nuclear membrane, which are classic morphological features of a cell in the metaphase stage of mitosis."
380,20,020.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center shows clear, distinct, and condensed chromosomal material characteristic of an active mitotic figure, specifically appearing as an asymmetric, irregular cluster of chromosomes following the dissolution of the nuclear membrane.","The cell at the center shows clear, distinct, and condensed chromosomal material characteristic of an active mitotic figure, specifically appearing as an asymmetric, irregular cluster of chromosomes following the dissolution of the nuclear membrane."
380,20,020.tiff,hard_negative,2,bbox,0,1,90,"Yes, 90% confidence. The cell clearly exhibits dense, irregularly shaped, and condensed chromatin characteristic of the metaphase stage of mitosis, with no visible nuclear membrane.","The cell clearly exhibits dense, irregularly shaped, and condensed chromatin characteristic of the metaphase stage of mitosis, with no visible nuclear membrane."
380,20,020.tiff,hard_negative,2,mask,0,0,95,"No, 95% confidence. The cell nucleus appears hyperchromatic and shrunken with a rounded contour, which is more characteristic of an apoptotic cell or a pyknotic nucleus rather than the distinct, organized chromosomal structures of mitosis.","The cell nucleus appears hyperchromatic and shrunken with a rounded contour, which is more characteristic of an apoptotic cell or a pyknotic nucleus rather than the distinct, organized chromosomal structures of mitosis."
381,20,020.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The central cell displays highly condensed, distinct chromosomal arms arranged in a disorganized, star-like structure, with no visible nuclear membrane, which is characteristic of the metaphase stage of mitosis.","The central cell displays highly condensed, distinct chromosomal arms arranged in a disorganized, star-like structure, with no visible nuclear membrane, which is characteristic of the metaphase stage of mitosis."
381,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly displays the condensed, star-shaped chromosomal arrangement characteristic of a mitotic figure in the metaphase stage, with no visible nuclear membrane.","The cell clearly displays the condensed, star-shaped chromosomal arrangement characteristic of a mitotic figure in the metaphase stage, with no visible nuclear membrane."
381,20,020.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, radiating chromosomal material with no visible nuclear membrane, which is characteristic of a mitotic figure in the metaphase stage.","The cell clearly exhibits condensed, radiating chromosomal material with no visible nuclear membrane, which is characteristic of a mitotic figure in the metaphase stage."
382,20,020.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center shows a dense, irregularly shaped mass of chromatin with distinct projections, lacking an intact nuclear membrane, which is characteristic of a mitotic figure in the process of cell division.","The cell at the center shows a dense, irregularly shaped mass of chromatin with distinct projections, lacking an intact nuclear membrane, which is characteristic of a mitotic figure in the process of cell division."
382,20,020.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits clearly condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane.","The cell exhibits clearly condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane."
382,20,020.tiff,hard_negative,2,mask,0,1,95,"Yes, 95% confidence. The highlighted region displays characteristic condensed, irregular chromosomal material with a lack of a distinct nuclear membrane, which are classic features of a cell in the metaphase or anaphase stage of mitosis.","The highlighted region displays characteristic condensed, irregular chromosomal material with a lack of a distinct nuclear membrane, which are classic features of a cell in the metaphase or anaphase stage of mitosis."
383,20,020.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center shows clearly condensed, dark-stained chromosomal material lacking a nuclear envelope, characteristic of a mitotic figure (specifically a metaphase or anaphase stage).","The cell at the center shows clearly condensed, dark-stained chromosomal material lacking a nuclear envelope, characteristic of a mitotic figure (specifically a metaphase or anaphase stage)."
383,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly displays the condensed, angular, and ""V-shaped"" chromosomal morphology characteristic of a mitotic figure, with no visible nuclear membrane.","The cell clearly displays the condensed, angular, and ""V-shaped"" chromosomal morphology characteristic of a mitotic figure, with no visible nuclear membrane."
383,20,020.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The cell exhibits clearly condensed, elongated, and distinct chromosomal structures typical of the metaphase or anaphase stage of mitosis, with no visible nuclear membrane.","The cell exhibits clearly condensed, elongated, and distinct chromosomal structures typical of the metaphase or anaphase stage of mitosis, with no visible nuclear membrane."
384,20,020.tiff,mitotic,1,raw,1,1,90,"Yes, 90% confidence. The cell at the center shows clearly condensed, dark chromosomal material arranged in a non-spherical, irregular pattern consistent with the metaphase or anaphase stage of mitosis.","The cell at the center shows clearly condensed, dark chromosomal material arranged in a non-spherical, irregular pattern consistent with the metaphase or anaphase stage of mitosis."
384,20,020.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits condensed, irregularly shaped chromatin devoid of a nuclear membrane, which is characteristic of a mitotic figure in the metaphase or anaphase stage.","The cell exhibits condensed, irregularly shaped chromatin devoid of a nuclear membrane, which is characteristic of a mitotic figure in the metaphase or anaphase stage."
384,20,020.tiff,mitotic,1,mask,1,0,95,"No, 95% confidence. The cell exhibits a dark, pyknotic, and rounded morphology characteristic of an apoptotic body rather than the distinct chromosomal arrangement of a mitotic figure.","The cell exhibits a dark, pyknotic, and rounded morphology characteristic of an apoptotic body rather than the distinct chromosomal arrangement of a mitotic figure."
385,20,020.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The central cell displays highly condensed, dark, and irregular chromosomal material with no intact nuclear membrane, characteristic of an active mitotic figure.","The central cell displays highly condensed, dark, and irregular chromosomal material with no intact nuclear membrane, characteristic of an active mitotic figure."
