ann_id,image_id,filename,label,category_id,crop_position,cell_x_in_crop,cell_y_in_crop,condition,ground_truth,prediction,confidence,response,explanation
352,18,018.tiff,mitotic,1,0,64,64,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits clear, condensed chromosomal material forming an irregular, angular structure with no visible nuclear membrane, which is characteristic of a cell in an active phase of mitosis.","The cell exhibits clear, condensed chromosomal material forming an irregular, angular structure with no visible nuclear membrane, which is characteristic of a cell in an active phase of mitosis."
352,18,018.tiff,mitotic,1,0,64,64,mask,1,1,95,"Yes, 95% confidence. The cell exhibits clear condensation of chromosomes into distinct shapes lacking a nuclear membrane, characteristic of a mitotic figure in the metaphase or anaphase stage.","The cell exhibits clear condensation of chromosomes into distinct shapes lacking a nuclear membrane, characteristic of a mitotic figure in the metaphase or anaphase stage."
353,18,018.tiff,mitotic,1,2,64,192,raw,1,0,95,"No, 95% confidence. The cell in the lower-left area exhibits a dark, hyperchromatic, and somewhat irregular nucleus, but it maintains an intact nuclear envelope and lacks the organized, condensed chromosome arms characteristic of an active mitotic figure.","The cell in the lower-left area exhibits a dark, hyperchromatic, and somewhat irregular nucleus, but it maintains an intact nuclear envelope and lacks the organized, condensed chromosome arms characteristic of an active mitotic figure."
353,18,018.tiff,mitotic,1,2,64,192,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits condensed, irregularly shaped chromatin arranged in a pattern consistent with an active mitotic figure, specifically showing a lack of an intact nuclear membrane and characteristic chromosomal organization.","The cell exhibits condensed, irregularly shaped chromatin arranged in a pattern consistent with an active mitotic figure, specifically showing a lack of an intact nuclear membrane and characteristic chromosomal organization."
353,18,018.tiff,mitotic,1,2,64,192,mask,1,0,95,"No, 95% confidence. The highlighted nucleus appears as a small, rounded, pyknotic structure consistent with an apoptotic or degenerative cell rather than one displaying the characteristic chromosome condensation patterns of active mitosis.","The highlighted nucleus appears as a small, rounded, pyknotic structure consistent with an apoptotic or degenerative cell rather than one displaying the characteristic chromosome condensation patterns of active mitosis."
354,18,018.tiff,hard_negative,2,1,192,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-right area displays a hyperchromatic, round nucleus with an intact nuclear membrane, which is characteristic of an enlarged, irregular malignant cell rather than a cell in the active, membrane-dissolved stage of mitosis.","The cell in the upper-right area displays a hyperchromatic, round nucleus with an intact nuclear membrane, which is characteristic of an enlarged, irregular malignant cell rather than a cell in the active, membrane-dissolved stage of mitosis."
354,18,018.tiff,hard_negative,2,1,192,64,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, pyknotic, and shrunken appearance with an intact nuclear boundary, which is characteristic of an apoptotic cell rather than a cell undergoing mitosis.","The cell exhibits a dark, pyknotic, and shrunken appearance with an intact nuclear boundary, which is characteristic of an apoptotic cell rather than a cell undergoing mitosis."
354,18,018.tiff,hard_negative,2,1,192,64,mask,0,0,95,"No, 95% confidence. The highlighted nucleus maintains a generally round, intact structure with visible boundaries and lacks the distinct, condensed, and organized chromosomal configurations required to identify a mitotic figure.","The highlighted nucleus maintains a generally round, intact structure with visible boundaries and lacks the distinct, condensed, and organized chromosomal configurations required to identify a mitotic figure."
362,20,020.tiff,mitotic,1,2,64,192,raw,1,1,95,"Yes, 95% confidence. The cell in the lower-left area displays condensed, irregularly shaped dark chromatin and lacks a distinct nuclear membrane, consistent with the morphology of a cell in active mitosis.","The cell in the lower-left area displays condensed, irregularly shaped dark chromatin and lacks a distinct nuclear membrane, consistent with the morphology of a cell in active mitosis."
362,20,020.tiff,mitotic,1,2,64,192,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits clear chromosomal condensation with irregular, angular edges and a lack of a visible nuclear membrane, which are hallmark features of a cell undergoing mitosis.","The cell exhibits clear chromosomal condensation with irregular, angular edges and a lack of a visible nuclear membrane, which are hallmark features of a cell undergoing mitosis."
362,20,020.tiff,mitotic,1,2,64,192,mask,1,0,95,"No, 95% confidence. The highlighted nucleus is highly pyknotic and shrunken with a smooth, dark appearance, which is characteristic of apoptosis rather than the distinct, organized chromosomal structures required to identify an active mitotic figure.","The highlighted nucleus is highly pyknotic and shrunken with a smooth, dark appearance, which is characteristic of apoptosis rather than the distinct, organized chromosomal structures required to identify an active mitotic figure."
363,20,020.tiff,mitotic,1,0,64,64,raw,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular, and scattered chromosomal material consistent with the mitotic process, specifically resembling an early stage of mitosis with a dissolved nuclear membrane.","The cell clearly exhibits condensed, irregular, and scattered chromosomal material consistent with the mitotic process, specifically resembling an early stage of mitosis with a dissolved nuclear membrane."
363,20,020.tiff,mitotic,1,0,64,64,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material arranged in distinct shapes without a visible nuclear membrane, which are hallmark features of a cell in an active phase of mitosis.","The cell clearly exhibits condensed, irregular chromosomal material arranged in distinct shapes without a visible nuclear membrane, which are hallmark features of a cell in an active phase of mitosis."
363,20,020.tiff,mitotic,1,0,64,64,mask,1,1,95,"Yes, 95% confidence. The highlighted region clearly displays condensed, irregular, and distinct chromosomal arms characteristic of a mitotic figure, with no visible nuclear membrane.","The highlighted region clearly displays condensed, irregular, and distinct chromosomal arms characteristic of a mitotic figure, with no visible nuclear membrane."
364,20,020.tiff,hard_negative,2,0,64,64,raw,0,1,90,"Yes, 90% confidence. The cell in the upper-left quadrant displays clear chromatin condensation into distinct, irregular chromosome arms with no visible nuclear membrane, which is characteristic of a mitotic figure in a state of metaphase or anaphase.","The cell in the upper-left quadrant displays clear chromatin condensation into distinct, irregular chromosome arms with no visible nuclear membrane, which is characteristic of a mitotic figure in a state of metaphase or anaphase."
364,20,020.tiff,hard_negative,2,0,64,64,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits clear chromosomal condensation with a chaotic, irregular morphology characteristic of a mitotic figure in the metaphase or anaphase stage.","The cell exhibits clear chromosomal condensation with a chaotic, irregular morphology characteristic of a mitotic figure in the metaphase or anaphase stage."
364,20,020.tiff,hard_negative,2,0,64,64,mask,0,1,95,"Yes, 95% confidence. The highlighted nucleus displays the characteristic condensed, irregular chromosomal morphology of a mitotic figure, lacking a defined nuclear membrane.","The highlighted nucleus displays the characteristic condensed, irregular chromosomal morphology of a mitotic figure, lacking a defined nuclear membrane."
365,20,020.tiff,mitotic,1,3,192,192,raw,1,1,95,"Yes, 95% confidence. The cell in the lower-right corner displays distinct, dark, condensed chromosomal material arranged in a V-shaped/bipolar configuration, characteristic of an active mitotic figure.","The cell in the lower-right corner displays distinct, dark, condensed chromosomal material arranged in a V-shaped/bipolar configuration, characteristic of an active mitotic figure."
365,20,020.tiff,mitotic,1,3,192,192,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, V-shaped chromosomal arms characteristic of anaphase in mitosis, with a lack of a distinct nuclear membrane.","The cell clearly exhibits condensed, V-shaped chromosomal arms characteristic of anaphase in mitosis, with a lack of a distinct nuclear membrane."
365,20,020.tiff,mitotic,1,3,192,192,mask,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, dark chromosomal material arranged in a characteristic metaphase/anaphase pattern with no visible nuclear membrane, diagnostic of active mitosis.","The cell clearly exhibits condensed, dark chromosomal material arranged in a characteristic metaphase/anaphase pattern with no visible nuclear membrane, diagnostic of active mitosis."
366,20,020.tiff,mitotic,1,2,64,192,raw,1,1,95,"Yes, 95% confidence. The cell clearly displays condensed, dark chromosomal material arranged in a characteristic metaphase/anaphase pattern with no visible nuclear membrane, which is diagnostic of a mitotic figure.","The cell clearly displays condensed, dark chromosomal material arranged in a characteristic metaphase/anaphase pattern with no visible nuclear membrane, which is diagnostic of a mitotic figure."
